仕方無い,Compromise
仕方無かっ,Compromise
仕方ない,Compromise
仕方なかっ,Compromise
仕方が無い,Compromise
仕方が無かっ,Compromise
仕方ありません,Compromise
しかたない,Compromise
しかたなかっ,Compromise
しかたがない,Compromise
しかたがなかっ,Compromise
しょうがない,Compromise
しょうがなかっ,Compromise
しようがない,Compromise
しようがなかっ,Compromise
しかたありません,Compromise
どうしようもない,Compromise
どうしようもなかっ,Compromise
どうしようもありません,Compromise
何も出来ない,Compromise
何も出来なかっ,Compromise
何もできません,Compromise
いたし方ない,Compromise
いたし方なかっ,Compromise
いたし方ありません,Compromise
やむを得ない,Compromise
やむを得なかっ,Compromise
やむを得ません,Compromise
やむない,Compromise
やむなかっ,Compromise
無い袖は振れない,Compromise
無い袖は振れなかっ,Compromise
無い袖は振れません,Compromise
背に腹は変えられない,Compromise
背に腹は変えられなかっ,Compromise
背に腹は変えられません,Compromise
有り得ない,Compromise
有り得なかっ,Compromise
有り得ません,Compromise
ありえない,Compromise
ありえなかっ,Compromise
ありえません,Compromise
てこでも動かない,Compromise
てこでも動かなかっ,Compromise
てこでも動きません,Compromise
テコでも動かない,Compromise
テコでも動かなかっ,Compromise
テコでも動きません,Compromise
聞く耳を持たない,Compromise
聞く耳を持たなかっ,Compromise
聞く耳を持ちません,Compromise
取り付く島もない,Compromise
取り付く島もなかっ,Compromise
取り付く島もありません,Compromise
取り付く島もございません,Compromise
耐え難い,Compromise
耐え難かっ,Compromise
たえがたい,Compromise
たえがたかっ,Compromise
堪え難い,Compromise
堪え難かっ,Compromise
我慢できない,Compromise
我慢できなかっ,Compromise
我慢できません,Compromise
辛抱たまらない,Compromise
辛抱たまらなかっ,Compromise
辛抱たまりません,Compromise
不確定,Confused
有耶無耶,Confused
うやむや,Confused
不確実,Confused
不可解,Confused
不確実性,Confused
不確かさ,Confused
不明瞭,Confused
曖昧,Confused
あいまい,Confused
宙ぶらりん,Confused
乱脈,Confused
乱雑,Confused
無秩序,Confused
混沌,Confused
雑駁,Confused
ごたごた,Confused
滅茶苦茶,Confused
滅茶,Confused
複雑,Confused
もつれる,Confused
もつれ,Confused
ごたくさ,Confused
へどもど,Confused
晦渋,Confused
カオス,Confused
要領を得ない,Confused
要領を得なかっ,Confused
まぎらわしい,Confused
まぎらわしかっ,Confused
紛らわしい,Confused
紛らわしかっ,Confused
分かりづらい,Confused
分かりづらかっ,Confused
わかりにくい,Confused
わかりにくかっ,Confused
わかりづらい,Confused
わかりづらかっ,Confused
ややこしい,Confused
ややこしかっ,Confused
分かり難い,Confused
分かり難かっ,Confused
わからない,Confused
わからなかっ,Confused
わかんない,Confused
わかんなかっ,Confused
分かんない,Confused
分かんなかっ,Confused
分からない,Confused
分からなかっ,Confused
分かりません,Confused
わかりません,Confused
理解できない,Confused
理解できなかっ,Confused
理解できません,Confused
右往左往する,Confused
右往左往し,Confused
混乱する,Confused
混乱し,Confused
目が回る,Confused
目が回り,Confused
目が回っ,Confused
錯乱する,Confused
錯乱し,Confused
混同する,Confused
混同し,Confused
迷走する,Confused
迷走し,Confused
混迷する,Confused
混迷し,Confused
錯誤する,Confused
錯誤し,Confused
錯綜する,Confused
錯綜し,Confused
昏迷する,Confused
昏迷し,Confused
戸惑う,Confused
戸惑い,Confused
戸惑っ,Confused
迷う,Confused
迷い,Confused
迷っ,Confused
当惑する,Confused
当惑し,Confused
惑う,Confused
惑い,Confused
惑っ,Confused
清白,Dear
純真,Dear
清純,Dear
純情,Dear
純潔,Dear
純粋,Dear
やんちゃ,Dear
無邪気,Dear
可憐,Dear
天心,Dear
天衣無縫,Dear
初い,Dear
華奢,Dear
懸命,Dear
無垢,Dear
親愛,Dear
初心,Dear
うぶい,Dear
うぶかっ,Dear
ちんちくりん,Dear
ピュア,Dear
キュート,Dear
愛しむ,Dear
愛しみ,Dear
愛しん,Dear
萌える,Dear
萌え,Dear
大甘い,Dear
大甘かっ,Dear
大甘い,Dear
大甘かっ,Dear
慈しむ,Dear
慈しみ,Dear
慈しん,Dear
愛情,Dear
ラブ,Dear
ラヴ,Dear
仁愛,Dear
愛心,Dear
情愛,Dear
ベーゼ,Dear
ペッティングする,Dear
ペッティングし,Dear
愛執,Dear
愛おしむ,Dear
愛おしみ,Dear
愛おしん,Dear
愛おしい,Dear
愛おしかっ,Dear
かわゆい,Dear
かわゆかっ,Dear
いとおしい,Dear
いとおしかっ,Dear
いとおしい,Dear
いとおしかっ,Dear
恋しい,Dear
恋しかっ,Dear
初々しい,Dear
初々しかっ,Dear
微笑ましい,Dear
微笑ましかっ,Dear
こそばゆい,Dear
こそばゆかっ,Dear
ほほえましい,Dear
ほほえましかっ,Dear
愛らしい,Dear
愛らしかっ,Dear
かわいい,Dear
かわいかっ,Dear
愛しい,Dear
愛しかっ,Dear
子供っぽい,Dear
子供っぽかっ,Dear
可愛らしい,Dear
可愛らしかっ,Dear
かわいらしい,Dear
かわいらしかっ,Dear
かっこいい,Dear
あどけない,Dear
あどけなかっ,Dear
人懐っこい,Dear
人懐っこかっ,Dear
いたずらっぽい,Dear
いたずらっぽかっ,Dear
しおらしい,Dear
しおらしかっ,Dear
いじらしい,Dear
いじらしかっ,Dear
愛くるしい,Dear
愛くるしかっ,Dear
人懐こい,Dear
人懐こかっ,Dear
子供らしい,Dear
子供らしかっ,Dear
甘酸っぱい,Dear
甘酸っぱかっ,Dear
屈託のない,Dear
屈託のなかっ,Dear
屈託ない,Dear
屈託なかっ,Dear
愛好する,Dear
愛好し,Dear
ちゅうする,Dear
なでなでする,Dear
なでなでし,Dear
溺愛する,Dear
溺愛し,Dear
惑溺する,Dear
惑溺し,Dear
耽溺する,Dear
耽溺し,Dear
でれでれする,Dear
でれでれし,Dear
愛着する,Dear
愛着し,Dear
くりくりする,Dear
くりくりし,Dear
接吻する,Dear
接吻し,Dear
すりすりする,Dear
すりすりし,Dear
愛撫される,Dear
愛撫され,Dear
キスする,Dear
キスし,Dear
ぷにぷに,Dear
口づけ,Dear
いとおしむ,Dear
いとおしみ,Dear
いとおしん,Dear
しみったれる,Deplorable
しみったれ,Deplorable
足手まとう,Deplorable
足手まとい,Deplorable
足手まとっ,Deplorable
お荷物,Deplorable
おべっか,Deplorable
腑抜け,Deplorable
陰気,Deplorable
卑屈,Deplorable
ネガティブ,Deplorable
腰抜け,Deplorable
腰ぬける,Deplorable
腰ぬけ,Deplorable
年甲斐もない,Deplorable
年甲斐もなかっ,Deplorable
みっともない,Deplorable
みっともなかっ,Deplorable
不甲斐ない,Deplorable
不甲斐なかっ,Deplorable
ふがいない,Deplorable
ふがいなかっ,Deplorable
しがない,Deplorable
しがなかっ,Deplorable
未練がましい,Deplorable
未練がましかっ,Deplorable
ダサい,Deplorable
ダサかっ,Deplorable
おとなげない,Deplorable
おとなげなかっ,Deplorable
大人げない,Deplorable
大人げなかっ,Deplorable
ださいる,Deplorable
ださい,Deplorable
女々しい,Deplorable
女々しかっ,Deplorable
青臭い,Deplorable
青臭かっ,Deplorable
やぼったい,Deplorable
やぼったかっ,Deplorable
野暮ったい,Deplorable
野暮ったかっ,Deplorable
辛気臭い,Deplorable
辛気臭かっ,Deplorable
うだつが上がらない,Deplorable
うだつが上がらなかっ,Deplorable
なさけない,Deplorable
なさけなかっ,Deplorable
情けない,Deplorable
情けなかっ,Deplorable
見る影もない,Deplorable
見る影もなかっ,Deplorable
見る影もありません,Deplorable
見る影もございません,Deplorable
目も当てられない,Deplorable
目も当てられなかっ,Deplorable
目も当てられません,Deplorable
虫がいい,Deplorable
だらしがない,Deplorable
だらしがなかっ,Deplorable
だらしない,Deplorable
だらしなかっ,Deplorable
嘆かわしい,Deplorable
嘆かわしかっ,Deplorable
陰気臭い,Deplorable
陰気臭かっ,Deplorable
慨嘆する,Deplorable
慨嘆し,Deplorable
悲歎する,Deplorable
悲歎し,Deplorable
悲嘆する,Deplorable
悲嘆し,Deplorable
嗟嘆する,Deplorable
嗟嘆し,Deplorable
嗟歎する,Deplorable
嗟歎し,Deplorable
嘆息する,Deplorable
嘆息し,Deplorable
長嘆する,Deplorable
長嘆し,Deplorable
歎くい,Deplorable
歎くかっ,Deplorable
嘆く,Deplorable
嘆き,Deplorable
嘆い,Deplorable
嘆ずる,Deplorable
ため息する,Deplorable
ため息し,Deplorable
言い訳する,Deplorable
言い訳し,Deplorable
言い訳される,Deplorable
言い訳され,Deplorable
強弁する,Deplorable
強弁し,Deplorable
強弁される,Deplorable
強弁され,Deplorable
ごまかし,Deplorable
こじつける,Deplorable
こじつけ,Deplorable
こじつける,Deplorable
こじつけ,Deplorable
誤魔化す,Deplorable
誤魔化し,Deplorable
ごまかす,Deplorable
ごまかし,Deplorable
棚に上げる,Deplorable
棚に上げ,Deplorable
誤魔化される,Deplorable
誤魔化され,Deplorable
煙に巻く,Deplorable
煙に巻き,Deplorable
煙に巻い,Deplorable
棚上げする,Deplorable
棚上げし,Deplorable
笠に着る,Deplorable
笠に着,Deplorable
堕落する,Deplorable
堕落し,Deplorable
慢心する,Deplorable
慢心し,Deplorable
驕る,Deplorable
驕り,Deplorable
驕っ,Deplorable
傲る,Deplorable
自惚れる,Deplorable
自惚れ,Deplorable
思い上がる,Deplorable
思い上がり,Deplorable
思い上がっ,Deplorable
一杯食わされる,Deplorable
一杯食わされ,Deplorable
図に乗る,Deplorable
図に乗り,Deplorable
図に乗っ,Deplorable
天狗になる,Deplorable
天狗になり,Deplorable
天狗になっ,Deplorable
調子に乗る,Deplorable
調子に乗り,Deplorable
調子に乗っ,Deplorable
手も足もでない,Deplorable
手も足もでなかっ,Deplorable
歯が立たない,Deplorable
歯が立たなかっ,Deplorable
くよくよする,Deplorable
くよくよし,Deplorable
扶養される,Deplorable
扶養され,Deplorable
アンニュイ,Depression
春愁,Depression
沈鬱,Depression
暗鬱,Depression
メランコリア,Depression
陰鬱,Depression
憂鬱,Depression
気鬱,Depression
うつろ,Depression
憂え,Depression
鬱鬱,Depression
鬱々,Depression
暗然,Depression
ヒステリック,Depression
ヒステリー,Depression
情緒不安定,Depression
躁鬱,Depression
がっくし,Depression
憂き目,Depression
ショック,Depression
台無し,Depression
シリアス,Depression
悲愴,Depression
しょんぼり,Depression
意気消沈する,Depression
意気消沈し,Depression
がっくり,Depression
阻喪する,Depression
阻喪し,Depression
へたへた,Depression
悄然,Depression
窮屈,Depression
暗澹,Depression
どんより,Depression
じめじめ,Depression
失意,Depression
お先真っ暗,Depression
無情,Depression
空虚,Depression
空疎,Depression
沈痛,Depression
断腸,Depression
虚無,Depression
虚ろ,Depression
がらん,Depression
貧困,Depression
赤貧,Depression
極貧,Depression
どん底,Depression
不景気,Depression
空景気,Depression
不況,Depression
不作,Depression
凶作,Depression
荒涼,Depression
狭苦しい,Depression
狭苦しかっ,Depression
愁い,Depression
憂い,Depression
憂かっ,Depression
患う,Depression
患い,Depression
患っ,Depression
虚しい,Depression
虚しかっ,Depression
空しい,Depression
空しかっ,Depression
むなしい,Depression
むなしかっ,Depression
儚い,Depression
儚かっ,Depression
心無い,Depression
心無かっ,Depression
物憂い,Depression
物憂かっ,Depression
首が回らない,Depression
首が回らなかっ,Depression
気が沈む,Depression
気が沈み,Depression
気が沈ん,Depression
窮する,Depression
悲観する,Depression
悲観し,Depression
憂慮する,Depression
憂慮し,Depression
憂える,Depression
憂え,Depression
消沈する,Depression
消沈し,Depression
鬱ぐ,Depression
鬱ぎ,Depression
鬱い,Depression
萎える,Depression
萎え,Depression
ふさぎ込む,Depression
ふさぎ込み,Depression
ふさぎ込ん,Depression
がっかり,Depression
幻滅する,Depression
幻滅し,Depression
傷心する,Depression
傷心し,Depression
悄気げる,Depression
悄気げ,Depression
しょげる,Depression
しょげ,Depression
しょげ返る,Depression
しょげ返り,Depression
しょげ返っ,Depression
滅入る,Depression
滅入り,Depression
滅入っ,Depression
挫折する,Depression
挫折し,Depression
気が滅入る,Depression
気が滅入り,Depression
気が滅入っ,Depression
気が遠くなる,Depression
気が遠くなり,Depression
気が遠くなっ,Depression
落胆する,Depression
落胆し,Depression
失望する,Depression
失望し,Depression
拍子抜けする,Depression
拍子抜けし,Depression
気落ちする,Depression
気落ちし,Depression
虚脱する,Depression
虚脱し,Depression
鬱屈する,Depression
鬱屈し,Depression
鬱積する,Depression
鬱積し,Depression
鳴かず飛ばぬ,Depression
困窮する,Depression
困窮し,Depression
借金する,Depression
借金し,Depression
逼迫する,Depression
逼迫し,Depression
貧窮,Depression
窮乏する,Depression
窮乏し,Depression
底冷えする,Depression
底冷えし,Depression
減俸する,Depression
減俸し,Depression
減収する,Depression
減収し,Depression
減給する,Depression
減給し,Depression
賃下げする,Depression
賃下げし,Depression
溜息,Depression
離婚する,Depression
離婚し,Depression
離婚される,Depression
離婚され,Depression
離別する,Depression
離別し,Depression
離別される,Depression
離別され,Depression
失恋する,Depression
失恋し,Depression
破談,Depression
破局,Depression
降参する,Depression
降参し,Depression
屈服する,Depression
屈服し,Depression
投降する,Depression
投降し,Depression
留年する,Depression
留年し,Depression
解雇される,Depression
解雇され,Depression
路頭に迷う,Depression
路頭に迷い,Depression
路頭に迷っ,Depression
免職される,Depression
免職され,Depression
罷免される,Depression
罷免され,Depression
降格する,Depression
降格し,Depression
破産する,Depression
破産し,Depression
倒産する,Depression
倒産し,Depression
完敗する,Depression
完敗し,Depression
大敗する,Depression
大敗し,Depression
玉砕する,Depression
玉砕し,Depression
惨敗する,Depression
惨敗し,Depression
リストラされる,Depression
リストラされ,Depression
低迷する,Depression
低迷し,Depression
沈滞する,Depression
沈滞し,Depression
停滞する,Depression
停滞し,Depression
頓挫する,Depression
頓挫し,Depression
蹉跌する,Depression
蹉跌し,Depression
失脚する,Depression
失脚し,Depression
失墜する,Depression
失墜し,Depression
解任される,Depression
解任され,Depression
離縁する,Depression
離縁し,Depression
離縁される,Depression
離縁され,Depression
廃業する,Depression
廃業し,Depression
失業する,Depression
失業し,Depression
連敗する,Depression
連敗し,Depression
落第する,Depression
落第し,Depression
聞き流される,Depression
聞き流され,Depression
無視される,Depression
無視され,Depression
削除される,Depression
削除され,Depression
消去される,Depression
消去され,Depression
拒絶される,Depression
拒絶され,Depression
破棄される,Depression
破棄され,Depression
追放される,Depression
追放され,Depression
黙殺される,Depression
黙殺され,Depression
ガン無視される,Depression
ガン無視され,Depression
排斥される,Depression
排斥され,Depression
排除される,Depression
排除され,Depression
追い出される,Depression
追い出され,Depression
拒まれる,Depression
拒まれ,Depression
門前払いされる,Depression
門前払いされ,Depression
放置される,Depression
放置され,Depression
放棄される,Depression
放棄され,Depression
放任される,Depression
放任され,Depression
置き去りされる,Depression
置き去りされ,Depression
捨て置かれる,Depression
捨て置かれ,Depression
ほったらかされる,Depression
ほったらかされ,Depression
うっちゃられる,Depression
うっちゃられ,Depression
ほっぽらかされる,Depression
ほっぽらかされ,Depression
取り残される,Depression
取り残され,Depression
ネグレクトされる,Depression
ネグレクトされ,Depression
遺棄される,Depression
遺棄され,Depression
放逐される,Depression
放逐され,Depression
叩き出される,Depression
叩き出され,Depression
除籍される,Depression
除籍され,Depression
切り捨てされる,Depression
切り捨てされ,Depression
締め出される,Depression
締め出され,Depression
閉め出される,Depression
閉め出され,Depression
忠実,Desirable
謙虚,Desirable
精悍,Desirable
勤勉,Desirable
優秀,Desirable
達者,Desirable
敏腕,Desirable
有能,Desirable
有望,Desirable
多望,Desirable
素直,Desirable
誠実,Desirable
方正,Desirable
篤実,Desirable
まじめ,Desirable
真摯,Desirable
律儀,Desirable
真剣,Desirable
本気,Desirable
真面目,Desirable
前向き,Desirable
ポジティブ,Desirable
積極的,Desirable
神妙,Desirable
健気,Desirable
殊勝,Desirable
立派,Desirable
実直,Desirable
フランク,Desirable
率直,Desirable
まとも,Desirable
まっとう,Desirable
慎ましやか,Desirable
片鱗,Desirable
控えめ,Desirable
竹を割ったよう,Desirable
お人好し,Desirable
強か,Desirable
したたか,Desirable
事もなげ,Desirable
寡欲,Desirable
寛容,Desirable
寛大,Desirable
雅量,Desirable
任侠,Desirable
優渥,Desirable
包容力,Desirable
鷹揚,Desirable
寛仁,Desirable
仁恕,Desirable
おおらか,Desirable
泰然,Desirable
泰然自若,Desirable
悠揚,Desirable
人情,Desirable
友情,Desirable
好感,Desirable
好意,Desirable
友誼,Desirable
友好,Desirable
好尚,Desirable
好い,Desirable
好かっ,Desirable
好い,Desirable
好かっ,Desirable
好ましい,Desirable
好ましかっ,Desirable
香ばしい,Desirable
香ばしかっ,Desirable
上手い,Desirable
上手かっ,Desirable
慎ましい,Desirable
慎ましかっ,Desirable
すみに置けない,Desirable
すみに置けなかっ,Desirable
すみに置けません,Desirable
引けを取らない,Desirable
引けを取らなかっ,Desirable
引けを取りません,Desirable
要領がいい,Desirable
器量がいい,Desirable
優しい,Desirable
優しかっ,Desirable
つつましい,Desirable
つつましかっ,Desirable
やさしい,Desirable
やさしかっ,Desirable
懐が広い,Desirable
懐が広かっ,Desirable
情深い,Desirable
情深かっ,Desirable
感心する,Desirable
感心し,Desirable
堂にいる,Desirable
堂にい,Desirable
奉公する,Desirable
奉公し,Desirable
忠義する,Desirable
忠義し,Desirable
嗜好する,Desirable
嗜好し,Desirable
目が利く,Desirable
目が利き,Desirable
目が利い,Desirable
謙遜する,Desirable
謙遜し,Desirable
軟化する,Desirable
軟化し,Desirable
徹する,Desirable
一貫する,Desirable
一貫し,Desirable
突き通す,Desirable
突き通し,Desirable
徹底する,Desirable
徹底し,Desirable
不本意,Dissatisfaction
吝か,Dissatisfaction
不服,Dissatisfaction
難色,Dissatisfaction
不承知,Dissatisfaction
不自由する,Dissatisfaction
不自由し,Dissatisfaction
不満,Dissatisfaction
不義,Dissatisfaction
不穏当,Dissatisfaction
不便,Dissatisfaction
不都合,Dissatisfaction
不適任,Dissatisfaction
厄難,Dissatisfaction
法外,Dissatisfaction
嫌気,Dissatisfaction
嫌嫌,Dissatisfaction
不承不承,Dissatisfaction
膨れっ面,Dissatisfaction
ふくれっ面,Dissatisfaction
仏頂面,Dissatisfaction
無愛想,Dissatisfaction
心外,Dissatisfaction
立ち往生する,Dissatisfaction
立ち往生し,Dissatisfaction
ざっくばらん,Dissatisfaction
大雑把,Dissatisfaction
ぞんざい,Dissatisfaction
がさつ,Dissatisfaction
杜撰,Dissatisfaction
粗放,Dissatisfaction
粗雑,Dissatisfaction
無責任,Dissatisfaction
与太,Dissatisfaction
不誠実,Dissatisfaction
粗野,Dissatisfaction
非現実的,Dissatisfaction
非合理,Dissatisfaction
合点がいかない,Dissatisfaction
合点がいかなかっ,Dissatisfaction
納得できない,Dissatisfaction
納得できなかっ,Dissatisfaction
承知できない,Dissatisfaction
承知できなかっ,Dissatisfaction
気が進まない,Dissatisfaction
気が進まなかっ,Dissatisfaction
腑に落ちない,Dissatisfaction
腑に落ちなかっ,Dissatisfaction
割に合わない,Dissatisfaction
割に合わなかっ,Dissatisfaction
堅苦しい,Dissatisfaction
堅苦しかっ,Dissatisfaction
後味が悪い,Dissatisfaction
後味が悪かっ,Dissatisfaction
ボイコットする,Dissatisfaction
ボイコットし,Dissatisfaction
ボイコットされる,Dissatisfaction
ボイコットされ,Dissatisfaction
混雑する,Dissatisfaction
混雑し,Dissatisfaction
混む,Dissatisfaction
混み,Dissatisfaction
混ん,Dissatisfaction
密集する,Dissatisfaction
密集し,Dissatisfaction
渋滞する,Dissatisfaction
渋滞し,Dissatisfaction
滞る,Dissatisfaction
滞り,Dissatisfaction
滞っ,Dissatisfaction
渋る,Dissatisfaction
渋り,Dissatisfaction
渋っ,Dissatisfaction
遅延する,Dissatisfaction
遅延し,Dissatisfaction
延期する,Dissatisfaction
延期し,Dissatisfaction
肥満する,Dissatisfaction
肥満し,Dissatisfaction
ごわごわする,Dissatisfaction
ごわごわし,Dissatisfaction
梅雨入りする,Dissatisfaction
梅雨入りし,Dissatisfaction
値上がりする,Dissatisfaction
値上がりし,Dissatisfaction
専有される,Dissatisfaction
専有され,Dissatisfaction
占有される,Dissatisfaction
占有され,Dissatisfaction
軽視される,Dissatisfaction
軽視され,Dissatisfaction
度外視される,Dissatisfaction
度外視され,Dissatisfaction
独り占めされる,Dissatisfaction
独り占めされ,Dissatisfaction
独占される,Dissatisfaction
独占され,Dissatisfaction
ごまかされる,Dissatisfaction
ごまかされ,Dissatisfaction
棚に上げられる,Dissatisfaction
棚に上げられ,Dissatisfaction
煙に巻かれる,Dissatisfaction
煙に巻かれ,Dissatisfaction
こじつけられる,Dissatisfaction
こじつけられ,Dissatisfaction
棚上げされる,Dissatisfaction
棚上げされ,Dissatisfaction
対立する,Dissatisfaction
対立し,Dissatisfaction
対立される,Dissatisfaction
対立され,Dissatisfaction
対峙する,Dissatisfaction
対峙し,Dissatisfaction
対峙される,Dissatisfaction
対峙され,Dissatisfaction
対抗する,Dissatisfaction
対抗し,Dissatisfaction
対抗される,Dissatisfaction
対抗され,Dissatisfaction
敵対する,Dissatisfaction
敵対し,Dissatisfaction
敵対される,Dissatisfaction
敵対され,Dissatisfaction
口答えする,Dissatisfaction
口答えし,Dissatisfaction
口答えされる,Dissatisfaction
口答えされ,Dissatisfaction
言い返す,Dissatisfaction
言い返し,Dissatisfaction
言い返される,Dissatisfaction
言い返され,Dissatisfaction
申し開く,Dissatisfaction
申し開き,Dissatisfaction
申し開い,Dissatisfaction
申し開く,Dissatisfaction
申し開き,Dissatisfaction
申し開い,Dissatisfaction
釈明する,Dissatisfaction
釈明し,Dissatisfaction
釈明される,Dissatisfaction
釈明され,Dissatisfaction
申し開かれる,Dissatisfaction
申し開かれ,Dissatisfaction
申し開き,Dissatisfaction
正当化する,Dissatisfaction
正当化し,Dissatisfaction
正当化される,Dissatisfaction
正当化され,Dissatisfaction
抗弁する,Dissatisfaction
抗弁し,Dissatisfaction
抗弁される,Dissatisfaction
抗弁され,Dissatisfaction
反論する,Dissatisfaction
反論し,Dissatisfaction
反論される,Dissatisfaction
反論され,Dissatisfaction
真似される,Dissatisfaction
真似され,Dissatisfaction
踏襲される,Dissatisfaction
踏襲され,Dissatisfaction
模倣される,Dissatisfaction
模倣され,Dissatisfaction
流用される,Dissatisfaction
流用され,Dissatisfaction
トレースされる,Dissatisfaction
トレースされ,Dissatisfaction
転売される,Dissatisfaction
転売され,Dissatisfaction
コピーされる,Dissatisfaction
コピーされ,Dissatisfaction
耳にタコができる,Dissatisfaction
耳にタコができ,Dissatisfaction
注意される,Dissatisfaction
注意され,Dissatisfaction
舌打ちされる,Dissatisfaction
舌打ちされ,Dissatisfaction
説教される,Dissatisfaction
説教され,Dissatisfaction
追及される,Dissatisfaction
追及され,Dissatisfaction
干渉される,Dissatisfaction
干渉され,Dissatisfaction
言及される,Dissatisfaction
言及され,Dissatisfaction
論及される,Dissatisfaction
論及され,Dissatisfaction
催促される,Dissatisfaction
催促され,Dissatisfaction
詰め寄られる,Dissatisfaction
詰め寄られ,Dissatisfaction
叱責される,Dissatisfaction
叱責され,Dissatisfaction
小言される,Dissatisfaction
小言され,Dissatisfaction
懲戒される,Dissatisfaction
懲戒され,Dissatisfaction
指図される,Dissatisfaction
指図され,Dissatisfaction
呼ばわりされる,Dissatisfaction
呼ばわりされ,Dissatisfaction
詮索される,Dissatisfaction
詮索され,Dissatisfaction
叱られる,Dissatisfaction
叱られ,Dissatisfaction
問い質される,Dissatisfaction
問い質され,Dissatisfaction
リズミカル,Excited
スリリング,Excited
律動する,Excited
律動し,Excited
賑やか,Excited
にぎやか,Excited
盛況,Excited
軽快,Excited
雑話,Excited
ニコニコ,Excited
にっぱり,Excited
ニヤリ,Excited
わくわく,Excited
ワクワク,Excited
トキメキ,Excited
興趣,Excited
享楽する,Excited
享楽し,Excited
歓楽,Excited
逸楽,Excited
感興,Excited
歓心,Excited
いそいそ,Excited
歓声,Excited
楽しい,Excited
楽しかっ,Excited
たのしい,Excited
たのしかっ,Excited
賑々しい,Excited
賑々しかっ,Excited
にぎにぎしい,Excited
にぎにぎしかっ,Excited
息が合う,Excited
息が合い,Excited
息が合っ,Excited
馬が合う,Excited
馬が合い,Excited
馬が合っ,Excited
胸が踊る,Excited
胸が踊り,Excited
胸が踊っ,Excited
親和する,Excited
親和し,Excited
談笑する,Excited
談笑し,Excited
雑談する,Excited
雑談し,Excited
歓談する,Excited
歓談し,Excited
歓呼する,Excited
歓呼し,Excited
修好する,Excited
修好し,Excited
親睦する,Excited
親睦し,Excited
語り合う,Excited
語り合い,Excited
語り合っ,Excited
意気投合する,Excited
意気投合し,Excited
共鳴する,Excited
共鳴し,Excited
共感する,Excited
共感し,Excited
にこにこする,Excited
にこにこし,Excited
おしゃべりする,Excited
おしゃべりし,Excited
スキップする,Excited
スキップし,Excited
破顔する,Excited
破顔し,Excited
和気あいあいする,Excited
和気あいあいし,Excited
エンジョイする,Excited
エンジョイし,Excited
デートする,Excited
デートし,Excited
一喜一憂する,Excited
一喜一憂し,Excited
浮き沈みする,Excited
浮き沈みし,Excited
花見する,Excited
花見し,Excited
白熱する,Excited
白熱し,Excited
精が出る,Excited
精が出,Excited
気乗りする,Excited
気乗りし,Excited
興じる,Excited
興じ,Excited
交歓する,Excited
交歓し,Excited
合歓する,Excited
合歓し,Excited
燥ぐ,Excited
はしゃぐ,Excited
はしゃぎ,Excited
はしゃい,Excited
大好き,Favorite
大好物,Favorite
好物,Favorite
親密,Favorite
和親,Favorite
親近する,Favorite
親近し,Favorite
親交,Favorite
親善,Favorite
格別,Favorite
親友,Favorite
懇ろ,Favorite
大切,Favorite
友愛,Favorite
相思相愛,Favorite
慕情,Favorite
恋心,Favorite
初恋,Favorite
首ったけ,Favorite
虎の子,Favorite
目利き,Favorite
睦まじい,Favorite
睦まじかっ,Favorite
目がない,Favorite
目がなかっ,Favorite
目に入れても痛くない,Favorite
目に入れても痛くなかっ,Favorite
交際する,Favorite
交際し,Favorite
交友,Favorite
お付き合いする,Favorite
お付き合いし,Favorite
惚れる,Favorite
惚れ,Favorite
惚れ込む,Favorite
惚れ込み,Favorite
惚れ込ん,Favorite
見惚れる,Favorite
見惚れ,Favorite
見初める,Favorite
見初め,Favorite
懸想する,Favorite
懸想し,Favorite
敬慕する,Favorite
敬慕し,Favorite
偲ぶ,Favorite
偲び,Favorite
偲ん,Favorite
手塩にかける,Favorite
手塩にかけ,Favorite
目が肥える,Favorite
目が肥え,Favorite
リスキー,Fearful
ハイリスク,Fearful
高リスク,Fearful
怖じ気,Fearful
ホラー,Fearful
鬼胎,Fearful
諸刃の刃,Fearful
諸刃の剣,Fearful
危険,Fearful
危難,Fearful
危殆,Fearful
危機,Fearful
窮状,Fearful
窮迫する,Fearful
窮迫し,Fearful
危地,Fearful
真っ青,Fearful
蒼白,Fearful
寒気,Fearful
真っ逆さま,Fearful
物騒,Fearful
不気味,Fearful
不穏,Fearful
不吉,Fearful
ガクガク,Fearful
鳥肌,Fearful
がくがく,Fearful
がたがた,Fearful
ぶるぶる,Fearful
ブルブル,Fearful
戦々恐々,Fearful
慄然,Fearful
竦然,Fearful
暗い,Fearful
暗かっ,Fearful
こわい,Fearful
こわかっ,Fearful
くらかっ,Fearful
ゆゆしい,Fearful
ゆゆしかっ,Fearful
由々しい,Fearful
由々しかっ,Fearful
恐い,Fearful
恐かっ,Fearful
恐ろしい,Fearful
恐ろしかっ,Fearful
おそろしい,Fearful
おそろしかっ,Fearful
あやうい,Fearful
あやうかっ,Fearful
いかめしい,Fearful
いかめしかっ,Fearful
気味が悪い,Fearful
気味が悪かっ,Fearful
罪深い,Fearful
罪深かっ,Fearful
薄気味悪い,Fearful
薄気味悪かっ,Fearful
末恐ろしい,Fearful
末恐ろしかっ,Fearful
薄ら寒い,Fearful
薄ら寒かっ,Fearful
執念深い,Fearful
執念深かっ,Fearful
物々しい,Fearful
物々しかっ,Fearful
空恐ろしい,Fearful
